200,Sales,1/3/2016,INV,Unit E - Water Unit E,INV-0052,1215,0,1215,0.00%,Tax on Sales
200,Sales,1/3/2016,INV,Unit D - Water Unit D,INV-0051,790,0,790,0.00%,Tax on Sales
200,Sales,1/3/2016,INV,Unit C - Water Unit C,INV-0050,850,0,850,0.00%,Tax on Sales
200,Sales,1/3/2016,INV,Unit B - Water Unit B,INV-0049,728.88,0,728.88,0.00%,Tax on Sales
200,Sales,1/3/2016,INV,Unit A - Water Unit A,INV-0048,728.88,0,728.88,0.00%,Tax on Sales
200,Sales,1/3/2016,INV,Unit A - Dues Unit A,INV-0042,1000,0,1000,0.00%,Tax Exempt
200,Sales,1/3/2016,INV,Unit A - Rent Unit A,INV-0036,13000,0,13000,0.00%,Tax on Purchases
200,Sales,1/3/2016,INV,Unit F - Electricity Unit F,INV-0061,370,0,370,0.00%,Tax Exempt
200,Sales,1/3/2016,INV,Unit A - Electricity Unit A,INV-0060,2220,0,2220,0.00%,Tax Exempt
200,Sales,1/3/2016,INV,Unit B - Electricity Unit B,INV-0065,3800,0,3800,0.00%,Tax Exempt
200,Sales,1/3/2016,INV,Unit C - Electricity Unit C,INV-0064,3050,0,3050,0.00%,Tax Exempt
200,Sales,1/3/2016,INV,Unit D - Electricity Unit D,INV-0063,2010,0,2010,0.00%,Tax Exempt
440,Taxes and Licenses,4/3/2016,EC,Jasmin D - quarterly tax,,-15122.75,0,-15122.75,0.00%,Tax on Purchases
493,"Tranportation allowance, Travel - National",5/3/2016,EC,Jasmin D - Transpo allowance payment property tax,,-300,0,-300,0.00%,Tax on Purchases
930,Payment to Owners,10/3/2016,EC,Jasmin D - abuloy to Erick,,-2000,0,-2000,0.00%,Tax Exempt
493,"Tranportation allowance, Travel - National",10/3/2016,EC,Jasmin D - Transportation,,-500,0,-500,0.00%,Tax Exempt
440,Taxes and Licenses,10/3/2016,EC,Jasmin D - Monthly property tax,,-2040,0,-2040,0.00%,Tax Exempt
446,Water,10/3/2016,EC,Jasmin D - water bill,,-8990.8,0,-8990.8,0.00%,Tax Exempt
477,Wages and Salaries,14/3/2016,EC,Jasmin D - sal.admin,,-13500,0,-13500,0.00%,Tax Exempt
477,Wages and Salaries,14/3/2016,EC,Jasmin D - salary Michael,,-7700,0,-7700,0.00%,Tax Exempt
433,Health Insurance,15/3/2016,EC,Jasmin D - michael,,-330,0,-330,0.00%,Tax Exempt
477,Wages and Salaries,16/3/2016,EC,Jasmin D - additional payment to Michael,,-100,0,-100,0.00%,Tax Exempt
445,"Meralco, Light, Power, Heating",28/3/2016,EC,Jasmin D - Electricity,,-23360.38,0,-23360.38,0.00%,Tax Exempt
475,Food,28/3/2016,EC,Jasmin D - foods,,-4000,0,-4000,0.00%,Tax Exempt
200,Sales,30/3/2016,INV,Unit D - Dues Unit D,INV-0076,1000,0,1000,0.00%,Tax on Sales
200,Sales,30/3/2016,INV,Unit C - Dues Unit C,INV-0075,1000,0,1000,0.00%,Tax on Sales
200,Sales,30/3/2016,INV,Unit D - Rent Unit D,INV-0070,14000,0,14000,0.00%,Tax on Sales
200,Sales,30/3/2016,INV,Unit C - Rent Unit C,INV-0069,13000,0,13000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit A - Rent Unit A,INV-0102,13000,0,13000,0.00%,Tax on Purchases
200,Sales,1/4/2016,INV,Unit B - Rent Unit B,INV-0101,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit E - Rent Unit E,INV-0099,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unt F - Rent Unit F,INV-0097,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit A - Dues Unit A,INV-0096,1000,0,1000,0.00%,Tax Exempt
200,Sales,1/4/2016,INV,Unit F - Dues Unit F,INV-0091,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit B - Dues Unit B,INV-0095,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit E - Dues Unit E,INV-0092,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit A - Water Unit A,INV-0090,724.08,0,724.08,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit B - Water Unit B,INV-0089,844.76,0,844.76,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit C - Water Unit C,INV-0088,905.1,0,905.1,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit F - Water Unit F,INV-0085,422,0,422,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit E - Water Unit E,INV-0086,1387,0,1387,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit C - Electricity Unit C,INV-0082,3249.92,0,3249.92,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit A - Electricity Unit A,INV-0084,2784.93,0,2784.93,0.00%,Tax Exempt
200,Sales,1/4/2016,INV,Unit F - Electricity Unit F,INV-0079,369.21,0,369.21,0.00%,Tax Exempt
200,Sales,1/4/2016,INV,Unit E - Electricity Unit E,INV-0080,9747.27,0,9747.27,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit D - Electricity Unit D,INV-0081,2995.91,0,2995.91,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit B - Electricity Unit B,INV-0083,4768.14,0,4768.14,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit D - Water Unit D,INV-0087,784,0,784,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit C - Rent Unit C,INV-0098,13000,0,13000,0.00%,Tax on Sales
200,Sales,1/4/2016,INV,Unit C - Dues Unit C,INV-0094,1000,0,1000,0.00%,Tax on Sales
408,Cleaning,2/4/2016,EC,Jasmin D - Insenct spray,,-500,0,-500,0.00%,Tax Exempt
200,Sales,2/4/2016,INV,Unit E - Electricity Unit E,INV-0103,7140,0,7140,0.00%,Tax on Sales
408,Cleaning,10/4/2016,EC,Jasmin D - Pesticide,,-570,0,-570,0.00%,Tax on Purchases
473,"Materials, Repairs and Maintenance",10/4/2016,EC,Jasmin D - Cutter,,-350,0,-350,0.00%,Tax Exempt
473,"Materials, Repairs and Maintenance",10/4/2016,EC,Jasmin D - Cabinet handle,,-540,0,-540,0.00%,Tax Exempt
446,Water,12/4/2016,EC,Jasmin D - water bill,,-8689.49,0,-8689.49,0.00%,Tax Exempt
477,Wages and Salaries,12/4/2016,EC,"Jasmin D - Salary.April,May&June",,-3000,0,-3000,0.00%,Tax Exempt
477,Wages and Salaries,15/4/2016,EC,Jasmin D - salary,,-7800,0,-7800,0.00%,Tax Exempt
477,Wages and Salaries,15/4/2016,EC,Jasmin D - salaray,,-13500,0,-13500,0.00%,Tax Exempt
440,Taxes and Licenses,15/4/2016,EC,Jasmin D - monthly bir tax,,-1860,0,-1860,0.00%,Tax on Purchases
930,Payment to Owners,19/4/2016,EC,Jasmin D - tita ottee give 1000$ to lina.,,-46150,0,-46150,0.00%,Tax Exempt
440,Taxes and Licenses,19/4/2016,EC,Jasmin D - payment 1st quarter,,-2800,0,-2800,0.00%,Tax Exempt
445,"Meralco, Light, Power, Heating",22/4/2016,EC,Jasmin D - Electricity,,-27017.48,0,-27017.48,0.00%,Tax on Purchases
930,Payment to Owners,23/4/2016,EC,Jasmin D - money,,-46740,0,-46740,0.00%,Tax on Purchases
200,Sales,1/5/2016,INV,Unit D - Rent Unit D,INV-0106,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit D - Dues Unit D,INV-0113,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit B - Dues Unit B,INV-0111,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit A - Dues Unit A,INV-0110,1000,0,1000,0.00%,Tax Exempt
200,Sales,1/5/2016,INV,Unit A - Rent Unit A,INV-0104,13000,0,13000,0.00%,Tax on Purchases
200,Sales,1/5/2016,INV,Unit E - Water Unit E,INV-0120,1380,0,1380,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit F - Water Unit F,INV-0121,360,0,360,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit D - Water Unit D,INV-0119,780,0,780,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit A - Water Unit A,INV-0116,720,0,720,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit C - Water Unit C,INV-0118,900,0,900,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit B - Water Unit B,INV-0117,780,0,780,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit E - Rent Unit E,INV-0107,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit E - Dues Unit E,INV-0114,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit B - Rent Unit B,INV-0105,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit F - Dues Unit F,INV-0115,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unt F - Rent Unit F,INV-0109,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit F - Electricity Unit F,INV-0127,760,0,760,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit E - Electricity Unit E,INV-0126,9520,0,9520,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit D - Electricity Unit D,INV-0125,2250,0,2250,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit C - Electricity Unit C,INV-0124,3190,0,3190,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit B - Electricity Unit B,INV-0123,4380,0,4380,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit A - Electricity Unit A,INV-0122,2630,0,2630,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit C - Dues Unit C,INV-0112,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/5/2016,INV,Unit C - Rent Unit C,INV-0108,13000,0,13000,0.00%,Tax on Sales
446,Water,12/5/2016,EC,Jasmin D - Maynilad,,-9077.76,0,-9077.76,0.00%,Tax Exempt
477,Wages and Salaries,12/5/2016,EC,Jasmin D - salary jasmin,,-13500,0,-13500,0.00%,Tax Exempt
477,Wages and Salaries,12/5/2016,EC,Jasmin D - salary michael,,-7800,0,-7800,0.00%,Tax Exempt
440,Taxes and Licenses,19/5/2016,EC,Jasmin D - Monthly Percentage Tax,,-2040,0,-2040,0.00%,Tax on Purchases
477,Wages and Salaries,19/5/2016,EC,Jasmin D - Payment Accountant,,-7500,0,-7500,0.00%,Tax Exempt
440,Taxes and Licenses,19/5/2016,EC,Jasmin D - BIR Annual report ,,-1623,0,-1623,0.00%,Tax on Purchases
433,Health Insurance,19/5/2016,EC,Jasmin D - 1st &2nd quarter,,-1980,0,-1980,0.00%,Tax on Purchases
445,"Meralco, Light, Power, Heating",22/5/2016,EC,Jasmin D - Meralco,,-25169.99,0,-25169.99,0.00%,Tax on Purchases
476,Labor,27/5/2016,EC,Jasmin D - payment labor 8days,,-9600,0,-9600,0.00%,Tax on Purchases
475,Food,27/5/2016,EC,Jasmin D - Foods of laborer,,-2400,0,-2400,0.00%,Tax on Purchases
473,"Materials, Repairs and Maintenance",27/5/2016,EC,Jasmin D - Paint brush and  roller w/cage,,-464.25,0,-464.25,0.00%,Tax on Purchases
473,"Materials, Repairs and Maintenance",27/5/2016,EC,Jasmin D - Paint Roof gard,,-8757,0,-8757,0.00%,Tax on Purchases
473,"Materials, Repairs and Maintenance",31/5/2016,EC,Jasmin D - change the main door lock(Brass),,-729.75,0,-729.75,0.00%,Tax on Purchases
200,Sales,1/6/2016,INV,Unit D - Dues Unit D,INV-0142,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit D - Rent Unit D,INV-0149,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit E - Rent Unit E,INV-0148,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit E - Dues Unit E,INV-0141,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit A - Rent Unit A,INV-0151,13000,0,13000,0.00%,Tax on Purchases
200,Sales,1/6/2016,INV,Unit A - Dues Unit A,INV-0145,1000,0,1000,0.00%,Tax Exempt
200,Sales,1/6/2016,INV,Unit B - Dues Unit B,INV-0144,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit B - Rent Unit B,INV-0150,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unt F - Rent Unit F,INV-0146,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit F - Dues Unit F,INV-0140,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit C - Dues Unit C,INV-0143,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit C - Rent Unit C,INV-0147,13000,0,13000,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit D - Water Unit D,INV-0136,1068,0,1068,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit A - Water Unit A,INV-0139,915.72,0,915.72,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit B - Water Unit B,INV-0138,992,0,992,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit C - Water Unit C,INV-0137,686,0,686,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit E - Water Unit E,INV-0135,2823,0,2823,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit F - Water Unit F,INV-0134,534,0,534,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit A - Electricity Unit A,INV-0133,2495,0,2495,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit B - Electricity Unit B,INV-0132,4554.92,0,4554.92,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit C - Electricity Unit C,INV-0131,3871.18,0,3871.18,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit D - Electricity Unit D,INV-0130,2406.18,0,2406.18,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit E - Electricity Unit E,INV-0129,8763.27,0,8763.27,0.00%,Tax on Sales
200,Sales,1/6/2016,INV,Unit F - Electricity Unit F,INV-0128,1019.9,0,1019.9,0.00%,Tax on Sales
434,Building Insurance,2/6/2016,EC,Jasmin D - Building fire insurance,,-19131.92,0,-19131.92,0.00%,Tax on Purchases
446,Water,9/6/2016,EC,Jasmin D - Watr bill,,-8623.07,0,-8623.07,0.00%,Tax on Purchases
477,Wages and Salaries,9/6/2016,EC,Jasmin D - salary,,-13500,0,-13500,0.00%,Tax Exempt
477,Wages and Salaries,9/6/2016,EC,Jasmin D - Salary,,-7800,0,-7800,0.00%,Tax Exempt
440,Taxes and Licenses,15/6/2016,EC,Jasmin D - 2nd quarter property tax,,-15122.75,0,-15122.75,0.00%,Tax on Purchases
505,Income Tax Expense,16/6/2016,EC,Jasmin D - BIR monthly percentage tax,,-2040,0,-2040,0.00%,Tax Exempt
493,"Tranportation allowance, Travel - National",16/6/2016,EC,Jasmin D - Transpo for filing taxes,,-300,0,-300,0.00%,Tax on Purchases
445,"Meralco, Light, Power, Heating",26/6/2016,EC,Jasmin D - Electricty,,-26339.82,0,-26339.82,0.00%,Tax on Purchases
473,"Materials, Repairs and Maintenance",28/6/2016,EC,Jasmin D - materials for rewiring power supply unit E,,-535,0,-535,0.00%,Tax on Purchases
476,Labor,28/6/2016,EC,Jasmin D - labor rewiring power supply unit E,,-600,0,-600,0.00%,Tax on Purchases
200,Sales,1/7/2016,INV,Unit E - Dues Unit E,INV-0162,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit D - Dues Unit D,INV-0161,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit D - Rent Unit D,INV-0154,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit E - Rent Unit E,INV-0155,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit F - Dues Unit F,INV-0163,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit B - Dues Unit B,INV-0159,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit A - Dues Unit A,INV-0158,1000,0,1000,0.00%,Tax Exempt
200,Sales,1/7/2016,INV,Unt F - Rent Unit F,INV-0157,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit B - Rent Unit B,INV-0153,14000,0,14000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit A - Rent Unit A,INV-0152,13000,0,13000,0.00%,Tax on Purchases
200,Sales,1/7/2016,INV,Unit E - Water Unit E,INV-0168,1512,0,1512,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit F - Water Unit F,INV-0169,693,0,693,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit C - Dues Unit C,INV-0160,1000,0,1000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit C - Rent Unit C,INV-0156,13000,0,13000,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit D - Water Unit D,INV-0167,819,0,819,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit A - Water Unit A,INV-0164,1134,0,1134,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit B - Water Unit B,INV-0165,819,0,819,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit C - Water Unit C,INV-0166,945,0,945,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit A - Electricity Unit A,INV-0170,5402,0,5402,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit B - Electricity Unit B,INV-0171,4521,0,4521,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit C - Electricity Unit C,INV-0172,3857,0,3857,0.00%,Tax on Sales
200,Sales,1/7/2016,INV,Unit D - Electricity Unit D,INV-0173,2156,0,2156,0.00%,Tax on Sales
